id,title,title_url,articles_with_corrections,total_articles,percentage_with_corrections
939,The Melbourne Daily News (Vic. : 1848 - 1851),http://nla.gov.au/nla.news-title939,3220,15329,21.005936460304
56,Bathurst Free Press and Mining Journal (NSW : 1851 - 1862; 1872; 1882; 1885 - 1897; 1899 - 1904),http://nla.gov.au/nla.news-title56,47042,223075,21.08797489633531
341,"Southern Advertiser (Bunbury, WA : 1888)",http://nla.gov.au/nla.news-title341,137,649,21.10939907550077
533,Alpine Observer and North-Eastern Herald (Vic. : 1916 - 1918),http://nla.gov.au/nla.news-title533,1251,5897,21.214176700016957
789,Sea Lake Times and Berriwillock Advertiser (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title789,1205,5675,21.233480176211454
612,Trafalgar and Yarragon Times (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title612,2191,10270,21.333982473222978
1628,Greenough Sun (WA : 1947 - 1954),http://nla.gov.au/nla.news-title1628,6585,30770,21.400714982125447
1040,"The Weekly Register of Politics, Facts and General Literature (Sydney, NSW : 1843 - 1845)",http://nla.gov.au/nla.news-title1040,521,2406,21.65419783873649
1463,Sydney Journal and Daily Advertiser (NSW : 1847),http://nla.gov.au/nla.news-title1463,22,101,21.782178217821784
92,Rockhampton Bulletin and Central Queensland Advertiser (Qld. : 1861 - 1871),http://nla.gov.au/nla.news-title92,6505,29726,21.88319989235013
339,Launceston Courier (Tas. : 1840 - 1843),http://nla.gov.au/nla.news-title339,454,2072,21.91119691119691
360,The Kiama Independent and Illawarra and Shoalhaven Advertiser (NSW : 1863),http://nla.gov.au/nla.news-title360,125,570,21.929824561403507
147,Eltham and Whittlesea Shires Advertiser and Diamond Creek Valley Advocate (Vic. : 1917 - 1922),http://nla.gov.au/nla.news-title147,1511,6876,21.97498545666085
1399,Bullfinch Budget (WA : 1910 - 1911),http://nla.gov.au/nla.news-title1399,222,1008,22.023809523809522
1020,"The Dispatch (Sydney, NSW : 1843 - 1844)",http://nla.gov.au/nla.news-title1020,184,831,22.14199759326113
1617,The Derby News (WA : 1887),http://nla.gov.au/nla.news-title1617,2,9,22.22222222222222
8,The Maitland Mercury and Hunter River General Advertiser (NSW : 1843 - 1893),http://nla.gov.au/nla.news-title8,84013,377466,22.257103951084336
282,The Singleton Argus and Upper Hunter General Advocate (NSW : 1874 - 1880),http://nla.gov.au/nla.news-title282,4891,21868,22.366014267422717
799,"Vigilante (Melbourne, Vic. : 1918)",http://nla.gov.au/nla.news-title799,69,302,22.8476821192053
366,The Goulburn Herald and Chronicle (NSW : 1864 - 1881),http://nla.gov.au/nla.news-title366,12986,56670,22.915122639844714
393,The Cobargo Chronicle (NSW : 1898 - 1944),http://nla.gov.au/nla.news-title393,7501,32519,23.06651496048464
1330,"South Australian Record and Australasian Chronicle (London, England : 1840)",http://nla.gov.au/nla.news-title1330,100,429,23.310023310023308
928,"The Labor Vanguard (Perth, WA : 1911; 1916)",http://nla.gov.au/nla.news-title928,267,1143,23.35958005249344
987,"South Australian Gazette and Mining Journal (Adelaide, SA : 1847 - 1852)",http://nla.gov.au/nla.news-title987,2090,8877,23.543990086741015
1019,"The Cumberland Times and Western Advertiser (Sydney, NSW : 1845)",http://nla.gov.au/nla.news-title1019,61,259,23.552123552123554
1024,The Melbourne Courier (Vic. : 1845 - 1846),http://nla.gov.au/nla.news-title1024,492,2071,23.756639304683727
484,Gippsland Guardian (Vic. : 1855 - 1868),http://nla.gov.au/nla.news-title484,3322,13877,23.938891691287743
159,Deloraine and Westbury Advertiser (Tas. : 1910 - 1912),http://nla.gov.au/nla.news-title159,865,3564,24.27048260381594
1250,"Telegraph (Hobart Town, Tas. : 1867)",http://nla.gov.au/nla.news-title1250,34,140,24.285714285714285
922,The Walcha Witness and Vernon County Record (NSW : 1895 - 1906),http://nla.gov.au/nla.news-title922,6365,26114,24.373899057976566
315,"Bendigonian (Bendigo, Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title315,15652,64055,24.435250956209508
695,"Sydney General Trade List, and Mercantile Advertiser (NSW : 1829 - 1830)",http://nla.gov.au/nla.news-title695,59,241,24.481327800829874
1740,The Hobart Town Herald (Tas. :  1845),http://nla.gov.au/nla.news-title1740,14,57,24.561403508771928
167,"The Federal Capital Pioneer Magazine (Canberra, ACT : 1926 - 1927)",http://nla.gov.au/nla.news-title167,104,422,24.644549763033176
1243,The Colonial Record (Launceston Tas. : 1839),http://nla.gov.au/nla.news-title1243,91,365,24.93150684931507
507,"Direct Action (Sydney, NSW : 1914 - 1930)",http://nla.gov.au/nla.news-title507,903,3620,24.944751381215468
1475,The Sydney Weekly Transcript (NSW : 1846),http://nla.gov.au/nla.news-title1475,75,300,25.0
1023,The Melbourne Weekly Courier (Vic. : 1844 - 1845),http://nla.gov.au/nla.news-title1023,214,855,25.029239766081872
1570,The Moe Register and Narracan Shire Advocate (Vic. : 1888 - 1889),http://nla.gov.au/nla.news-title1570,473,1885,25.092838196286472
1014,"Free Press and Commercial Journal (Sydney, NSW : 1841)",http://nla.gov.au/nla.news-title1014,202,800,25.25
94,Sydney Chronicle (NSW : 1846 - 1848),http://nla.gov.au/nla.news-title94,2042,7993,25.547353934692858
805,"The Banner (Melbourne, Vic. : 1853 - 1854)",http://nla.gov.au/nla.news-title805,1398,5381,25.980301059282663
176,"Hawkesbury Advocate (Windsor, NSW : 1899 - 1900)",http://nla.gov.au/nla.news-title176,941,3586,26.240936977133295
1017,"The Examiner (Sydney, NSW : 1845)",http://nla.gov.au/nla.news-title1017,79,298,26.51006711409396
1189,"Jamboree Daily (Frankston, Vic. : 1934; 1949; 1955; 1964; 1976; 1992; 2007)",http://nla.gov.au/nla.news-title1189,707,2652,26.659125188536954
262,"The North Australian, Ipswich and General Advertiser (Ipswich, Qld. : 1856 - 1862)",http://nla.gov.au/nla.news-title262,3078,11527,26.702524507677627
1236,"The Cornwall Press and Commercial Advertiser (Launceston, Tas. : 1829)",http://nla.gov.au/nla.news-title1236,75,279,26.881720430107524
685,The English and Chinese Advertiser (Vic. : 1856 - 1858),http://nla.gov.au/nla.news-title685,7,26,26.923076923076923
365,Goulburn Herald (NSW : 1860 - 1864),http://nla.gov.au/nla.news-title365,2529,9390,26.932907348242814
1237,"The Independent (Launceston, Tas. : 1831 - 1835)",http://nla.gov.au/nla.news-title1237,1080,3994,27.04056084126189
1027,The Omnibus and Sydney Spectator (NSW : 1841 - 1843),http://nla.gov.au/nla.news-title1027,100,368,27.173913043478258
284,Geelong Advertiser (Vic. : 1847 - 1851),http://nla.gov.au/nla.news-title284,4761,17433,27.310273618998448
850,"Logan Witness (Beenleigh, Qld. : 1878 - 1893)",http://nla.gov.au/nla.news-title850,4025,14654,27.46690323461171
380,Kiama Examiner (NSW : 1858 - 1859),http://nla.gov.au/nla.news-title380,289,1051,27.497621313035204
107,Illustrated Sydney News (NSW : 1853 - 1872),http://nla.gov.au/nla.news-title107,1371,4978,27.541181197267978
1033,"The Sun and New South Wales Independent Press (Sydney, NSW : 1843)",http://nla.gov.au/nla.news-title1033,112,405,27.65432098765432
166,Canberra Community News (ACT : 1925 - 1927),http://nla.gov.au/nla.news-title166,413,1491,27.699530516431924
1011,"The Bee of Australia (Sydney, NSW : 1844)",http://nla.gov.au/nla.news-title1011,43,155,27.741935483870968
923,The Walcha News and Southern New England Advocate (NSW : 1904 - 1907; 1927),http://nla.gov.au/nla.news-title923,2096,7413,28.274652637258868
33,The Hobart Town Daily Mercury (Tas. : 1858 - 1860),http://nla.gov.au/nla.news-title33,5318,18730,28.39295248264816
78,"Morning Chronicle (Sydney, NSW : 1843 - 1846)",http://nla.gov.au/nla.news-title78,2041,7176,28.442028985507246
72,"Illustrated Australian News for Home Readers (Melbourne, Vic. : 1867 - 1875)",http://nla.gov.au/nla.news-title72,1623,5704,28.453716690042075
1139,Port Phillip Gazette (Vic. : 1851),http://nla.gov.au/nla.news-title1139,140,491,28.5132382892057
292,Geelong Advertiser (Vic. : 1840 - 1845),http://nla.gov.au/nla.news-title292,2126,7442,28.56758935769954
1660,"The Southern Cross (Perth, WA : 1893)",http://nla.gov.au/nla.news-title1660,17,59,28.8135593220339
153,Alexandra Times (Vic. : 1868 - 1877),http://nla.gov.au/nla.news-title153,2048,7106,28.820714888826345
364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),http://nla.gov.au/nla.news-title364,6412,22144,28.95592485549133
802,Blayney West Macquarie (NSW : 1949),http://nla.gov.au/nla.news-title802,32,110,29.09090909090909
58,Bell's Life in Sydney and Sporting Reviewer (NSW : 1845 - 1860),http://nla.gov.au/nla.news-title58,7871,27045,29.103346274727304
391,The Bega Gazette and County of Auckland Advertiser (NSW : 1865),http://nla.gov.au/nla.news-title391,69,237,29.11392405063291
1004,"South Australian Gazette and Colonial Register (Adelaide, SA : 1845 - 1847)",http://nla.gov.au/nla.news-title1004,721,2460,29.308943089430894
285,Geelong Advertiser and Squatters' Advocate (Vic. : 1845 - 1847),http://nla.gov.au/nla.news-title285,1517,5168,29.353715170278637
1506,"The Yellow Flag and Torrens Island Terror (Adelaide, SA : 1901)",http://nla.gov.au/nla.news-title1506,13,44,29.545454545454547
178,"Hawkesbury Courier and Agricultural and General Advertiser (Windsor, NSW : 1844 - 1846)",http://nla.gov.au/nla.news-title178,497,1678,29.61859356376639
172,"South Australian (Adelaide, SA : 1844 - 1851)",http://nla.gov.au/nla.news-title172,6112,20553,29.737751179876415
1260,"Fun or The Tasmanian Charivari (Hobart Town, Tas. : 1867)",http://nla.gov.au/nla.news-title1260,55,184,29.891304347826086
189,"The Star (Ballarat, Vic. : 1855 - 1864)",http://nla.gov.au/nla.news-title189,18864,63017,29.934779503943382
863,"Guardian, or, True Friend of Tasmania (Hobart, Tas. : 1847)",http://nla.gov.au/nla.news-title863,65,216,30.09259259259259
1241,"Bent's News and Tasmanian Register (Hobart Town, Tas. : 1837 - 1838)",http://nla.gov.au/nla.news-title1241,305,1011,30.16815034619189
49,"The Australasian Sketcher with Pen and Pencil (Melbourne, Vic. : 1873 - 1889)",http://nla.gov.au/nla.news-title49,1791,5921,30.2482688735011
1025,Melbourne Times (Vic. : 1842 - 1843),http://nla.gov.au/nla.news-title1025,474,1565,30.287539936102238
1172,Yorke's Peninsula Advertiser and Miners' and Farmers' Journal (SA : 1875 - 1878),http://nla.gov.au/nla.news-title1172,3402,11189,30.404861917955134
1105,"The Australian (Perth, WA : 1907 - 1908)",http://nla.gov.au/nla.news-title1105,171,559,30.590339892665476
283,Geelong Advertiser and Intelligencer (Vic. : 1851 - 1856),http://nla.gov.au/nla.news-title283,10110,32839,30.786564755321415
479,Twofold Bay Telegraph (NSW : 1860),http://nla.gov.au/nla.news-title479,87,282,30.851063829787233
29,"The Western Australian Times (Perth, WA : 1874 - 1879)",http://nla.gov.au/nla.news-title29,2821,9086,31.047765793528505
1022,"The Hunter River Gazette; and Journal of Agriculture, Commerce, Politics, and News (West Maitland, NSW : 1841 - 1842)",http://nla.gov.au/nla.news-title1022,158,508,31.10236220472441
31,The Hobarton Mercury (Tas. : 1854 - 1857),http://nla.gov.au/nla.news-title31,2150,6908,31.123335263462653
174,Adelaide Morning Chronicle (SA : 1852 - 1853),http://nla.gov.au/nla.news-title174,687,2203,31.184748070812528
1462,"Hill's Life in New South Wales (Sydney, NSW : 1832)",http://nla.gov.au/nla.news-title1462,175,560,31.25
1474,The Sydney Times (NSW : 1834-1838),http://nla.gov.au/nla.news-title1474,847,2705,31.31238447319778
32,The Hobart Town Mercury (Tas. : 1857),http://nla.gov.au/nla.news-title32,1002,3196,31.351689612015022
938,The Melbourne Daily News and Port Phillip Patriot (Vic. : 1848),http://nla.gov.au/nla.news-title938,174,553,31.464737793851715
1468,"The Currency Lad (Sydney, NSW : 1832-1833)",http://nla.gov.au/nla.news-title1468,238,745,31.946308724832218
1280,"The Yalgoo Observer and Murchison Chronicle (Meekatharra, WA : 1923 - 1941)",http://nla.gov.au/nla.news-title1280,22085,68483,32.24887928390988
1854,South Sydney News (NSW : 1940),http://nla.gov.au/nla.news-title1854,13,40,32.5
21,"The Courier (Hobart, Tas. : 1840 - 1859)",http://nla.gov.au/nla.news-title21,20622,61961,33.28222591630219
1233,"The Austral-Asiatic Review (Hobart Town, Tas. : 1833)",http://nla.gov.au/nla.news-title1233,292,875,33.371428571428574
1428,"The Irwin Index (Mingenew, WA : 1926 - 1956)",http://nla.gov.au/nla.news-title1428,29506,87911,33.563490348193056
83,Queanbeyan Age and General Advertiser (NSW : 1864 - 1867),http://nla.gov.au/nla.news-title83,1010,3003,33.633033633033634
199,"The Elsternwick Leader (Brighton, Vic. : 1888)",http://nla.gov.au/nla.news-title199,11,32,34.375
1772,"The Dawn News-Sheet (Perth, WA : 1950 - 1952)",http://nla.gov.au/nla.news-title1772,10,29,34.48275862068966
936,Port Phillip Patriot and Melbourne Advertiser (Vic. : 1839 - 1845),http://nla.gov.au/nla.news-title936,2500,7228,34.587714443829555
995,"The Australian Communist (Sydney, NSW : 1920 - 1921)",http://nla.gov.au/nla.news-title995,158,455,34.72527472527472
96,The Sydney Monitor and Commercial Advertiser (NSW : 1838 - 1841),http://nla.gov.au/nla.news-title96,5438,15429,35.24531725970575
18,The Melbourne Argus (Vic. : 1846 - 1848),http://nla.gov.au/nla.news-title18,2063,5772,35.74151074151074
1669,Air Force News (National : 1941),http://nla.gov.au/nla.news-title1669,755,2102,35.91817316841104
1320,Auburn and District News (NSW : 1929),http://nla.gov.au/nla.news-title1320,9,25,36.0
1230,"The Tasmanian (Hobart Town, Tas. : 1827 - 1839)",http://nla.gov.au/nla.news-title1230,3436,9514,36.11519865461425
103,The Australian News for Home Readers (Vic. : 1864 - 1867),http://nla.gov.au/nla.news-title103,779,2143,36.35090993933738
940,Illustrated Australian Mail (Vic. : 1861 - 1862),http://nla.gov.au/nla.news-title940,30,82,36.58536585365854
1242,"Morning Star and Commercial Advertiser (Hobart Town, Tas. : 1834 - 1835)",http://nla.gov.au/nla.news-title1242,624,1703,36.6412213740458
22,The Hobart Town Gazette (Tas. : 1825 - 1833),http://nla.gov.au/nla.news-title22,2056,5603,36.69462787792254
1460,Bullfinch Miner and Yilgarn Advocate (WA : 1910),http://nla.gov.au/nla.news-title1460,10,27,37.03703703703704
1239,The Hobart Town Chronicle (Tas. : 1833),http://nla.gov.au/nla.news-title1239,128,344,37.2093023255814
727,The Temora Advertiser (NSW : 1939),http://nla.gov.au/nla.news-title727,22,59,37.28813559322034
171,"Southern Australian (Adelaide, SA : 1838 - 1844)",http://nla.gov.au/nla.news-title171,4730,12667,37.34112260203678
376,Ipswich Herald and General Advertiser (Qld. : 1861),http://nla.gov.au/nla.news-title376,316,845,37.39644970414201
1053,"The Colonial Mining Journal, Railway and Share Gazette (Vic. : 1858 - 1859)",http://nla.gov.au/nla.news-title1053,215,573,37.52181500872601
322,Hawthorn and Camberwell Citizen (Vic. : 1914),http://nla.gov.au/nla.news-title322,149,397,37.531486146095716
212,The Sunbury News (Vic. : 1892),http://nla.gov.au/nla.news-title212,126,335,37.61194029850746
843,"Logan and Albert Bulletin (Southport, Qld. : 1896 - 1901; 1909; 1921; 1922; 1928)",http://nla.gov.au/nla.news-title843,413,1066,38.74296435272045
1310,"The Red Star (Perth, WA : 1932 - 1936)",http://nla.gov.au/nla.news-title1310,1194,3063,38.98139079333986
1138,Port Phillip Gazette and Settler's Journal (Vic. : 1845 - 1850),http://nla.gov.au/nla.news-title1138,4735,12127,39.04510596190319
50,"The Australian (Sydney, NSW : 1824 - 1848)",http://nla.gov.au/nla.news-title50,21693,55405,39.15350600126342
160,"The Observer (Hobart, Tas. : 1845 - 1846)",http://nla.gov.au/nla.news-title160,1063,2712,39.19616519174041
15,"The Courier (Brisbane, Qld. : 1861 - 1864)",http://nla.gov.au/nla.news-title15,8002,20322,39.37604566479677
48,"Australasian Chronicle (Sydney, NSW : 1839 - 1843)",http://nla.gov.au/nla.news-title48,5675,14342,39.569097754845906
869,"Trumpeter General (Hobart, Tas. : 1833 - 1834)",http://nla.gov.au/nla.news-title869,587,1482,39.60863697705803
272,Launceston Advertiser (Tas. : 1829 - 1846),http://nla.gov.au/nla.news-title272,6846,17139,39.94398739716436
706,"The Chinese Advertiser (Ballarat, Vic. : 1856)",http://nla.gov.au/nla.news-title706,6,15,40.0
1238,"Bent's News and Tasmanian Three-Penny Register (Hobart Town, Tas. : 1836 - 1837)",http://nla.gov.au/nla.news-title1238,495,1236,40.04854368932039
1215,"The Golden Age (Queanbeyan, NSW : 1860 - 1864)",http://nla.gov.au/nla.news-title1215,1681,4175,40.26347305389222
55,Bathurst Free Press (NSW : 1849 - 1851),http://nla.gov.au/nla.news-title55,840,2079,40.4040404040404
104,"Clarence and Richmond Examiner (Grafton, NSW : 1859)",http://nla.gov.au/nla.news-title104,45,111,40.54054054054054
1008,"Out Of Work (Sydney, NSW : 1922)",http://nla.gov.au/nla.news-title1008,13,32,40.625
24,"Colonial Times (Hobart, Tas. : 1828 - 1857)",http://nla.gov.au/nla.news-title24,19512,47942,40.699178173626464
1554,"The W.A. Table Talk (Perth, WA : 1921)",http://nla.gov.au/nla.news-title1554,186,457,40.70021881838075
1465,"The Alfred (Sydney, NSW : 1835)",http://nla.gov.au/nla.news-title1465,108,258,41.86046511627907
28,The Perth Gazette and West Australian Times (WA : 1864 - 1874),http://nla.gov.au/nla.news-title28,3524,8414,41.882576657951034
66,"The Colonist (Sydney, NSW : 1835 - 1840)",http://nla.gov.au/nla.news-title66,4292,10092,42.5287356321839
1589,"The Shoalhaven News, Ulladulla and Southern Coast Districts Advertiser (NSW : 1871 - 1873)",http://nla.gov.au/nla.news-title1589,1420,3338,42.54044337926902
190,Windsor Express and Richmond Advertiser (NSW : 1843 - 1844),http://nla.gov.au/nla.news-title190,68,159,42.76729559748428
1461,"Bent's News and New South Wales Advertiser (Sydney, NSW : 1839)",http://nla.gov.au/nla.news-title1461,161,375,42.93333333333334
95,The Sydney Monitor (NSW : 1828 - 1838),http://nla.gov.au/nla.news-title95,11441,26458,43.24211958575856
1800,The Nanango News (Qld. : 1912 - 1913; 1920; 1922),http://nla.gov.au/nla.news-title1800,3785,8616,43.92989786443825
1305,"The Citizen (Port Adelaide, SA : 1938-1940)",http://nla.gov.au/nla.news-title1305,570,1284,44.39252336448598
